	AUG-002	AUG-003	AUG-004	AUG-005	AUG-006	AUG-007	AUG-008	DES-001	DES-005	DES-006	DES-007	DES-008	DES-009	DES-010	DES-012	DES-013	DES-014	DES-018	WLT-001	WLT-003	WLT-004	WLT-007	WLT-009	WLT-011	WLT-013	WLT-014	WLT-015	WLT-016	WLT-018	WLT-020	WLT-022	WLT-023	WLT-025	WLT-026	WLT-027	WLT-028	WLT-029	WLT-030	WLT-031	WLT-033	WLT-035	WLT-037
WLT-023	0.22494235263281004	0.38879867381642397	0.2894329497307082	0.2557098153165692	0.35918099239694756	0.20376333542628444	0.27986818750342113	0.33836615928640174	0.2395621303775327	0.2542168505364391	0.23064360129413977	0.34151484841427626	0.33280918125197667	0.16505546299559548	0.20362578560460373	0.1205524797921756	0.28923804444313145	0.23323192277171093	0.19973299429659458	0.23987748126775638	0.30464155098261014	0.18171135176458758	0.17760528550131918	0.19588105644745282	0.09368595656323225	0.1813483050431341	0.15082293351579	0.08104240971058625	0.15563256170743947	0.1621511342731854	0.09141829750407612	0.0	0.3689106450412659	0.2893289562316131	0.2916147866585029	0.3668145790001887	0.3437460781569942	0.285532148458094	0.2746021146967644	0.2626266193738829	0.157556238603798	0.1330441824919242
WLT-025	0.28592149747423146	0.18933666706672345	0.2176865472163646	0.2702255264086934	0.26811155773559714	0.3540261659879259	0.24453110319029692	0.22141347930913718	0.1921943588060539	0.20840863664605846	0.24713763142384929	0.1832066522007954	0.17186480493853779	0.4763356471391784	0.36547462890956695	0.4387664002567408	0.26939836907151965	0.23905339590831318	0.2644327368953237	0.23340472789841227	0.16738654863442431	0.3203804689434097	0.45605460548483523	0.27652275839043006	0.35505383638610233	0.4989069807758356	0.3678995715673709	0.3430960888062688	0.30322096641845464	0.47279219283816987	0.39796939579185975	0.3689106450412659	0.0	0.1563456214423962	0.1659933733226332	0.12427958253383067	0.11727144985532943	0.16825458007196273	0.19241698244825675	0.17627966868263534	0.32896865601154174	0.3837017773178595
WLT-026	0.21902145889858995	0.2506247631655725	0.2298530504765459	0.21782914542154674	0.3145820011247436	0.28793295912642525	0.1706595081483076	0.28320853314897176	0.10493890208985883	0.12741681272729963	0.17944524287353622	0.19969350901979976	0.18602946555565206	0.39265016594060215	0.2977030185553978	0.3620468374175113	0.24326819064052377	0.16287591745671348	0.2045768307888777	0.16331895406749883	0.18724104411796272	0.23989783198139486	0.37949142780523515	0.2031246034762302	0.28894949248932156	0.4066509241170508	0.25933660607807046	0.2704190720703257	0.23423849542412642	0.3865994555936561	0.32144579048915806	0.2893289562316131	0.1563456214423962	0.0	0.06129713231881119	0.1249910976668656	0.11848674526647257	0.08287910407261587	0.08907915836738983	0.0844360814679029	0.2422274738245687	0.32320120627364246
WLT-027	0.21626696102483417	0.2445274406319235	0.2223197393867924	0.21416829228831957	0.311450952152443	0.28920692568358597	0.16669192314439518	0.26930006762058795	0.11065259636136601	0.1241879829242544	0.17753866226578302	0.1885384675964221	0.17663318708565554	0.39495167421445987	0.30156070769161736	0.3642114404396013	0.23205454354779234	0.16615314056672703	0.1958700245142923	0.15516284677345568	0.1778519495565387	0.23879804247056133	0.38286812304457046	0.19635143408926747	0.28748265064397227	0.40790411046529534	0.2739708161859287	0.26982300103892054	0.23267199863160404	0.38562194064652294	0.31536516226140165	0.2916147866585029	0.1659933733226332	0.06129713231881119	0.0	0.12761508131042343	0.123631239417945	0.09325635516712664	0.0929348164656564	0.0925362061131739	0.23551430689430636	0.32353498871113623
WLT-028	0.2882986422183437	0.19772765453236055	0.2362755245406337	0.2798332573378523	0.31358532347154994	0.3693965902297603	0.23125862267069655	0.2774688196237861	0.19724643514449786	0.2118696773941807	0.23774810356957618	0.1933178059380501	0.1830256768030239	0.46615104270751695	0.377169517501523	0.439835755562335	0.280701196715757	0.25333773059008236	0.27417113402109594	0.22305766365321555	0.1803823206383257	0.3189339378288947	0.45489441501839434	0.2741849933999162	0.3601843790912882	0.48322471872720296	0.34713428921807266	0.346447735251614	0.3109655102885097	0.45817097688731323	0.38846371099097377	0.3668145790001887	0.12427958253383067	0.1249910976668656	0.12761508131042343	0.0	0.08704713192610496	0.145935943551085	0.16314777029498734	0.1696524956565898	0.324743891600037	0.3968611998440037
WLT-029	0.26178998020209876	0.2095748178974426	0.20301235259152367	0.23960687485450324	0.29558798432467603	0.33957124459403865	0.20700855851161934	0.251201778616334	0.15949381422180897	0.18129587113093526	0.21595507318492746	0.18196996734181123	0.16496077499769402	0.44882355485553493	0.34435890571528177	0.4077802713952957	0.26433736156960974	0.22935583640017487	0.2531583440702146	0.2099050363620578	0.15419052305473752	0.28352020181409665	0.42083238811905593	0.2542103585135025	0.3384343989644771	0.465624250500199	0.3300580777038156	0.31887713728841827	0.2806465171426144	0.4461958517044041	0.3742588453638138	0.3437460781569942	0.11727144985532943	0.11848674526647257	0.123631239417945	0.08704713192610496	0.0	0.10652368638315216	0.15999338759329912	0.1289471825422913	0.29678915272745476	0.3566286731253629
WLT-030	0.23302483018211625	0.24113815782204973	0.24184952309856533	0.2237558781132058	0.3379616879218426	0.2867814100407993	0.15155566620215097	0.2996095578428498	0.10170887944594796	0.13811976279763677	0.15471692490182407	0.22144198519228336	0.20648086947328884	0.38213905623894273	0.2925276788661868	0.3571912837141145	0.2655909021603353	0.1679836981645934	0.1940408097736704	0.17697101142044966	0.18315907604877008	0.2232040846835976	0.3527982620391537	0.18128565429827	0.2657856390767849	0.39931591129022254	0.25905710465509807	0.25735990414371446	0.22839971825969935	0.3760531463876512	0.30370020065496045	0.285532148458094	0.16825458007196273	0.08287910407261587	0.09325635516712664	0.145935943551085	0.10652368638315216	0.0	0.08390762987601275	0.0873236753934075	0.23988388973591954	0.3098043349490853
WLT-031	0.24514063698358493	0.27013066401840713	0.2552716731906403	0.23227387939427507	0.34854386898740997	0.27962173916478394	0.18869606965847854	0.3187613301153722	0.09043875982258932	0.14698196886028303	0.18396307280891847	0.22884614232756637	0.2220798874101373	0.37033594001118975	0.28279276463109443	0.3488211810158722	0.2784159892959826	0.16110463616935408	0.18327048534706275	0.1864135287835571	0.2115229846965415	0.21651474642570848	0.3511055818008272	0.1733425329986351	0.25682908589548137	0.3867109631433526	0.2378558639201791	0.24685516421376785	0.21871871045311442	0.3693617407984029	0.2942711146527488	0.2746021146967644	0.19241698244825675	0.08907915836738983	0.0929348164656564	0.16314777029498734	0.15999338759329912	0.08390762987601275	0.0	0.09736504295537145	0.22740056279184098	0.3055710050232544
WLT-033	0.20137945688759987	0.2583749117055491	0.2093161077366105	0.19007098281131268	0.3021034050593333	0.2589165977960677	0.16651910166942532	0.259704400538168	0.07822986138195119	0.09191760220428703	0.1688368215419762	0.19623413517176688	0.17485288429676957	0.3712099876192587	0.263436253922826	0.3272303530697501	0.2399173834554642	0.1532508261249686	0.17104323442999914	0.1542988765312545	0.1863896778505096	0.20101941128462475	0.34194869319534144	0.17727466802433783	0.26073954152518075	0.38315582417642713	0.256129166113463	0.23722624378109758	0.19805284019073838	0.3646302925086532	0.29480659552305877	0.2626266193738829	0.17627966868263534	0.0844360814679029	0.0925362061131739	0.1696524956565898	0.1289471825422913	0.0873236753934075	0.09736504295537145	0.0	0.20864441006268464	0.2785091870220178
WLT-035	0.22264282082761863	0.3683403750428473	0.2695921345164829	0.23611225719860127	0.3159019123938559	0.18363892951388464	0.2403860086762753	0.3032595291888558	0.17888094988281228	0.1823130801039156	0.20530376281178453	0.27089198235308704	0.26310869988463104	0.2625490878261762	0.16764964914534886	0.22451230824532953	0.17802652724510867	0.18790761979864729	0.1730006624656547	0.22200508828239704	0.2699420610624514	0.12966537874013925	0.22865284154225515	0.16540687584253974	0.17709606571291886	0.26792298524422914	0.17780632876362135	0.15622918758649906	0.15160785357276413	0.2541905881739868	0.18894523247886963	0.157556238603798	0.32896865601154174	0.2422274738245687	0.23551430689430636	0.324743891600037	0.29678915272745476	0.23988388973591954	0.22740056279184098	0.20864441006268464	0.0	0.16815412580795816
WLT-037	0.2713691548719025	0.4338957629477451	0.3165040858253431	0.28398979647386846	0.33517212793988366	0.18915804775702835	0.3145171124099686	0.3323741039912349	0.25268585893647244	0.26483359228303877	0.2669607589319801	0.30653220550567833	0.29989373784574724	0.21173771054153964	0.18614482775238061	0.1485196588243457	0.2601571548518454	0.22426532838553853	0.21615876431275033	0.27188284552310943	0.2879648877741597	0.20945373932598108	0.13596232862267468	0.24506710189228317	0.131726841771524	0.21952556030203071	0.18050920620970506	0.1384501796470972	0.19082464052770728	0.21085323581835452	0.1535406591952915	0.1330441824919242	0.3837017773178595	0.32320120627364246	0.32353498871113623	0.3968611998440037	0.3566286731253629	0.3098043349490853	0.3055710050232544	0.2785091870220178	0.16815412580795816	0.0
