	AUG-002	AUG-003	AUG-004	AUG-006	AUG-007	AUG-008	DES-001	DES-005	DES-006	DES-007	DES-008	DES-009	DES-010	DES-011	DES-012	DES-013	DES-014	DES-018	WLT-001	WLT-002	WLT-003	WLT-004	WLT-005	WLT-006	WLT-007	WLT-008	WLT-009	WLT-010	WLT-011	WLT-013	WLT-014	WLT-015	WLT-016	WLT-018	WLT-020	WLT-021	WLT-022	WLT-023	WLT-024	WLT-025	WLT-026	WLT-027	WLT-028	WLT-029	WLT-030	WLT-031	WLT-032	WLT-033	WLT-034	WLT-035	WLT-036	WLT-037
WLT-015	0.19235333979438363	0.23878605004152412	0.238206778333905	0.14457245426797996	0.2116810197239913	0.16368997608434746	0.24873579971516832	0.2783437494483668	0.16297079369218004	0.08108070772440801	0.1667221854461953	0.18642172008844698	0.16147374561302788	0.35320256943061806	0.18918173775671426	0.24808674696810454	0.12917654362578276	0.20908821718041778	0.16652543220186386	0.03659874971731631	0.07041922431247973	0.04592055183417353	0.13488384110745233	0.04130350007491536	0.09278201376678202	0.04136249178324563	0.046138918015467746	0.08442697834771884	0.10331266753049642	0.052518018793985204	0.02968423136050255	0.0	0.23894844097192458	0.10291503246515754	0.1793565371427377	0.12056091708931979	0.1396049943444468	0.08344415826528444	0.08815328660191399	0.20544123678143258	0.2639855106228631	0.21577056009996712	0.24634641552986694	0.2345871207741942	0.27671724073525966	0.15290257840674268	0.24339712066628105	0.22075824112577852	0.21209512027059607	0.15423809688549994	0.342542669653166	0.09100152611387952
WLT-016	0.11305546155112062	0.12357641063309144	0.2039999071308609	0.19573022933380158	0.10528724838772725	0.11812496995953316	0.10213691134708724	0.1575854849382412	0.19862527237614724	0.21123905638546334	0.16411502220152946	0.13515823203179367	0.1891502428684133	0.1551122015632316	0.18745254578310536	0.10117800967217815	0.17846739199820771	0.1423743822484937	0.177718446071691	0.2330740058814073	0.2039256000121158	0.23275578725691312	0.23910153755083127	0.22694034440153238	0.209748510889656	0.2358778831152019	0.23787105580727624	0.19996175230266028	0.1752367797873825	0.214684605460461	0.23980628720197247	0.23894844097192458	0.0	0.1929455569502912	0.13032776922977246	0.16670122547528526	0.18759556149088288	0.21057001390938812	0.1700003090786459	0.1703612750571536	0.19828402415632504	0.1907589088782238	0.17989275055574683	0.17335366349911402	0.2238968034043915	0.20718871863173943	0.17242782554207567	0.17599827176608968	0.16635677966135717	0.1722209638070255	0.1669461273366606	0.17583127702116128
WLT-018	0.14952890314531278	0.19695019109251075	0.20504919794394957	0.1295373574025473	0.1977418603940079	0.14770635663397824	0.20768254205997705	0.2386932491601891	0.11449144366712136	0.07320778528191496	0.13227762917315272	0.14446195315274932	0.1453426657026332	0.316946525928811	0.14471370279748155	0.22758273199005125	0.11991573549015747	0.16403734864196698	0.1217586737556005	0.10237400609817185	0.07206514789810911	0.09741996783439721	0.142238971034052	0.09386823226675273	0.07292053924172123	0.10338418744187038	0.0983152590346974	0.09374333966415709	0.06372074909199772	0.08672645037936008	0.09475046997825962	0.10291503246515754	0.1929455569502912	0.0	0.1572294626119376	0.1272610136424498	0.10634355360257196	0.07154656752531462	0.10802891217826137	0.16947802957478528	0.1984008329494069	0.15424290600602103	0.19306730890042634	0.18031963145390648	0.22169830919474573	0.11436984201114325	0.2029596787157581	0.16362277044836962	0.17378720548128374	0.1159661460507345	0.32345138649164573	0.09813073637011882
WLT-020	0.12882979492655866	0.17926124060219684	0.2368104759525412	0.16023872882923318	0.1045677731027177	0.10505924038443583	0.0958285490369477	0.18254796898584036	0.1770490631370356	0.17266009444436972	0.12397737439679955	0.1061968489451005	0.14907446318413753	0.24654881468698217	0.15357479487414463	0.12732653188405063	0.14207936118106423	0.14738547384747958	0.17587433525893997	0.1798549733243123	0.1646785563916885	0.1864427228290184	0.19955160721168672	0.17613212851679683	0.16972145278916734	0.18014824038706953	0.19128613727640548	0.14365745286581577	0.1552458399637003	0.1540992823579868	0.1797764882263258	0.1793565371427377	0.13032776922977246	0.1572294626119376	0.0	0.09356856783982943	0.13456420371934616	0.1610657471157466	0.13246735458793124	0.14091308541974654	0.21607951682804452	0.1706507347198231	0.188649638359056	0.17593349296519195	0.21929509898063637	0.1450723201348004	0.18089065385470798	0.1645229284979694	0.1397865176215059	0.13182083435631906	0.20746679894722872	0.13269967804535282
WLT-021	0.1509436985032254	0.1921375833623976	0.2550336202042716	0.1673035796934277	0.14386561409116694	0.09875890360398311	0.15866542720028626	0.20772479567898602	0.16608515716228575	0.13490502183521494	0.15358684641187778	0.13958370826919492	0.15854149675610935	0.2832873083468403	0.18777699769238487	0.15160066236816744	0.11585669546818722	0.18265413147235332	0.1757407366963846	0.1120591671730256	0.11823245487233948	0.13385902682777953	0.18020502065537233	0.12061347584056238	0.1294884198297466	0.11473343220184415	0.12624240885408985	0.08615705347353195	0.1349586631048683	0.10670008256413527	0.12585061161981378	0.12056091708931979	0.16670122547528526	0.1272610136424498	0.09356856783982943	0.0	0.14863701888557238	0.11827650766220003	0.06362419611441551	0.18022480753650882	0.24939763507648288	0.21643557858747195	0.22456954581624128	0.2154693833885197	0.2611122196665589	0.1459033800055072	0.21205940523719305	0.2056559023255679	0.19012186549988155	0.14042781932560297	0.24361792531282164	0.06785474906496164
WLT-022	0.13309595995456527	0.1818844083630845	0.1904084118460533	0.10770959092868158	0.16882056033249002	0.1519526041650789	0.18876014318551532	0.23020311241872246	0.1250784782887986	0.1080377238940873	0.11092117488259753	0.12099584918890141	0.11146418261394873	0.29958946569476247	0.12881182564593371	0.23101595476557296	0.14073246440643875	0.15519711544241674	0.10820961774250229	0.1420913450462707	0.11195249659984803	0.13864100143873503	0.15319792338194263	0.12809139575911271	0.12047742038063883	0.13345668817667017	0.14548789979244808	0.12268516055900537	0.10050742935089539	0.11576358294604851	0.13089616009151678	0.1396049943444468	0.18759556149088288	0.10634355360257196	0.13456420371934616	0.14863701888557238	0.0	0.08565718839319976	0.13973431388922214	0.15141697955512	0.19927993037220176	0.15143815426636367	0.18321477823486884	0.16622186540927777	0.2185454698424212	0.10567540704235066	0.18597375846394906	0.15664230417491135	0.15235832800228769	0.10507250204315365	0.30991760923313116	0.1366304717436981
WLT-023	0.16737120215830603	0.21924790903316624	0.22280935728935738	0.13522309777649058	0.20019595568586554	0.1655175141211678	0.21355739179840552	0.2490695051722197	0.130915606014136	0.07089526200466645	0.1404768324984832	0.14928373797674377	0.13814976954988825	0.3212926621084116	0.15873120507345023	0.24326201861724867	0.12844954192773717	0.184234422928021	0.13773401671099164	0.08747285547114156	0.06340359473205939	0.08578408349769163	0.13821007132184437	0.07192926542834088	0.08474539663627807	0.08258994169951198	0.08812896656130226	0.08366408705032526	0.07006791422012892	0.06815836719232876	0.07302695018479549	0.08344415826528444	0.21057001390938812	0.07154656752531462	0.1610657471157466	0.11827650766220003	0.08565718839319976	0.0	0.09464820697664207	0.17723080880522818	0.225143147838392	0.181709412396549	0.21330528202684534	0.19611335542039268	0.24735166079458995	0.11833177427725569	0.20783590770329285	0.1876491166110039	0.18059482871276764	0.12198461534408502	0.3290150246954639	0.09134084763127603
WLT-024	0.14758622758133785	0.17202549603324968	0.24552997354066822	0.15926058722357345	0.1568117738610938	0.10808209511512917	0.2011537254159621	0.21625783000496276	0.16006093245219447	0.10727893342244306	0.15145400060134614	0.14013635393326387	0.15046047420635278	0.28331933585423413	0.17974223618363344	0.1767931713788801	0.08803775245785869	0.18046841877715858	0.16980309031179103	0.0840532754854081	0.09803430736000496	0.10553734380994254	0.16484762346578066	0.08397141988713736	0.1107802684536473	0.0847874619367877	0.10151240321345413	0.06680573684403529	0.11177122400127365	0.07593995126989153	0.09585230909437394	0.08815328660191399	0.1700003090786459	0.10802891217826137	0.13246735458793124	0.06362419611441551	0.13973431388922214	0.09464820697664207	0.0	0.18108440494769118	0.24291908854432456	0.20960333881898685	0.2220038634269056	0.2131256342397567	0.2567193318714375	0.1456017906588717	0.21507734058444747	0.20130741380876024	0.18868614952169144	0.13849441577524063	0.2703345422988646	0.04286269460763788
WLT-025	0.11999211631198349	0.18241591304621144	0.20243262246578597	0.17402989574504876	0.12613073317941048	0.17547601680112163	0.15791093978874776	0.17603527857568824	0.16080646738928878	0.17943009719253916	0.11774988452954457	0.1174432455252099	0.12706192691273505	0.2736487439027342	0.12758357763512898	0.20681585176382772	0.17228496215717853	0.15133122629755366	0.17739623516393577	0.19787207689817782	0.18295814851551867	0.20558551919125642	0.21419374127316096	0.1900895852246808	0.18147423926847017	0.20119974927840226	0.20888520040532377	0.1519581478439682	0.16827517349088134	0.177298564873873	0.2044235084453777	0.20544123678143258	0.1703612750571536	0.16947802957478528	0.14091308541974654	0.18022480753650882	0.15141697955512	0.17723080880522818	0.18108440494769118	0.0	0.1499457028784087	0.12221215376863336	0.10347709087375229	0.09763688307706844	0.14153950280702374	0.1413472946309439	0.11504460948423767	0.09443023908095328	0.09277552119320244	0.12667521120771152	0.282864282816124	0.1846763196701916
WLT-026	0.15551733417642852	0.1810345767187753	0.1850486574562674	0.21310833383175715	0.19561286164220662	0.23011161105772582	0.1932111459725391	0.1679798961544535	0.19258942697478781	0.23318245341916435	0.1748669752619173	0.16975167825784257	0.20304680884903384	0.2640766781419513	0.16879013279418464	0.2658768359092348	0.2334648120720924	0.1829643091994431	0.20157700496000877	0.25321071848482	0.23140824030847987	0.2608701618725696	0.26402123444619896	0.2461479437874907	0.22904736421117433	0.25630471635248386	0.26651741216828656	0.22494202893001633	0.20895623476545785	0.2382411919666041	0.2579826667495286	0.2639855106228631	0.19828402415632504	0.1984008329494069	0.21607951682804452	0.24939763507648288	0.19927993037220176	0.225143147838392	0.24291908854432456	0.1499457028784087	0.0	0.12314822814084589	0.11783764011692605	0.10979066999406421	0.10793361687697978	0.20169766270530048	0.16463456846297783	0.12420704547081367	0.16635770710043024	0.17719584086782528	0.28951171908754275	0.2431078644674669
WLT-027	0.13613889310557076	0.17688348569655485	0.1896186162429623	0.17005495465463172	0.17722522508955518	0.1914153878826875	0.16520333467055032	0.18241319935082712	0.14086241704925773	0.18438355415983448	0.12584044024337085	0.12071618171046825	0.15132817075928773	0.2858007330819821	0.11273184441546236	0.2394160818254321	0.18636211100876193	0.1521721274119234	0.15980308397875087	0.21754400235906993	0.18738698271004905	0.21278317786822934	0.21359794237840665	0.2026226235603685	0.18534969497392303	0.2159673240118713	0.21676559087383432	0.18013891007373942	0.16655559085676253	0.19628254897963904	0.21205880262054427	0.21577056009996712	0.1907589088782238	0.15424290600602103	0.1706507347198231	0.21643557858747195	0.15143815426636367	0.181709412396549	0.20960333881898685	0.12221215376863336	0.12314822814084589	0.0	0.11622663555655413	0.0949810609549188	0.12698794006680897	0.1371550081123435	0.16101557508318853	0.0900414901807003	0.11774034796957371	0.11963402250895733	0.3008619447353512	0.20487177303691465
WLT-028	0.14089924340345075	0.1793904154999657	0.1922646927655611	0.2082003779468484	0.16986540050776672	0.20924994582266734	0.168036546380313	0.15590106417322247	0.16590286791788217	0.22034773083661446	0.15238056487301843	0.13625682342966686	0.1587537512621981	0.2737947275132379	0.12762392618233107	0.23716166791513937	0.20718114298993812	0.16791735239760106	0.19587031892969015	0.23867927307319348	0.2225944745386662	0.244855811741734	0.2511076811200528	0.22749994439175672	0.2182756903761987	0.23849702780010343	0.24646338928198833	0.18997249247600764	0.19932617589024804	0.2108828551682681	0.24190231361288939	0.24634641552986694	0.17989275055574683	0.19306730890042634	0.188649638359056	0.22456954581624128	0.18321477823486884	0.21330528202684534	0.2220038634269056	0.10347709087375229	0.11783764011692605	0.11622663555655413	0.0	0.0626753999315684	0.09991615858086	0.16542651335334474	0.11252767040872177	0.07830170982066051	0.13164298325577717	0.1509499010667527	0.28761222932710717	0.2251420754530808
WLT-029	0.1317124788349614	0.1724278538661832	0.1897161802566999	0.19295507087263547	0.15797847745605564	0.20117647894481677	0.15343590550130348	0.15490866503578463	0.14644136256685908	0.20660086225451726	0.12914923868617084	0.12113418698716133	0.1512907480284432	0.2716994061299672	0.10907388293934832	0.2327216315472044	0.19888948794511271	0.16636717091241188	0.18045712642416786	0.22666854537578932	0.20599134823632806	0.23336814034324024	0.24038449950896168	0.2160154629391309	0.20607591669354575	0.22798492810870824	0.23728250286104913	0.1842843637390737	0.1839809524941728	0.20314857261345537	0.2306788386236629	0.2345871207741942	0.17335366349911402	0.18031963145390648	0.17593349296519195	0.2154693833885197	0.16622186540927777	0.19611335542039268	0.2131256342397567	0.09763688307706844	0.10979066999406421	0.0949810609549188	0.0626753999315684	0.0	0.09119165016743078	0.1523699849262422	0.10366214274452755	0.06696560523207469	0.10680172664763214	0.13041648926500987	0.2900640184766061	0.21447932913524548
WLT-030	0.1757368060648129	0.20125176012718368	0.19499270682782718	0.23659584788614044	0.19653543974267634	0.23888610740614544	0.1959248088407703	0.16062288201240252	0.18806094651413652	0.2489134999042343	0.16176141857595172	0.16983781831318517	0.19535740244553132	0.2718336032033953	0.15958317543913617	0.2776896518331897	0.2358820142253898	0.19629127819985398	0.22767163430064086	0.2705612127772028	0.256278655620377	0.2739156414559217	0.282024530820046	0.26197886716751295	0.2457349643537235	0.27440284601211357	0.27688815655719146	0.22519869305144943	0.23632971867845512	0.24944187126528772	0.2733151517827274	0.27671724073525966	0.2238968034043915	0.22169830919474573	0.21929509898063637	0.2611122196665589	0.2185454698424212	0.24735166079458995	0.2567193318714375	0.14153950280702374	0.10793361687697978	0.12698794006680897	0.09991615858086	0.09119165016743078	0.0	0.198373153640156	0.14652981076324836	0.11083570048096489	0.15278399486677932	0.17428424761945255	0.2924451484629374	0.252001118402176
WLT-031	0.15585867562385622	0.20393373968692527	0.22125266464386778	0.14130274473779328	0.18716520717374868	0.16024111714031167	0.19504190368554797	0.2313924043069919	0.127609184467352	0.13178206632848755	0.1147940619828717	0.12595540819300471	0.13421023656294065	0.3139159543289895	0.10960334429364338	0.23567176446882085	0.145727513224663	0.17060508011465592	0.13743764835743383	0.14324718147414844	0.1265921097533071	0.15442714748542996	0.17050101005432278	0.1382352422837638	0.1256715012315234	0.14431253015897694	0.15175667417571923	0.11536998738766573	0.1266269488823158	0.12354124214691657	0.14703747302386497	0.15290257840674268	0.20718871863173943	0.11436984201114325	0.1450723201348004	0.1459033800055072	0.10567540704235066	0.11833177427725569	0.1456017906588717	0.1413472946309439	0.20169766270530048	0.1371550081123435	0.16542651335334474	0.1523699849262422	0.198373153640156	0.0	0.17279669584047758	0.14663651136498454	0.14452663873107302	0.11163897549187875	0.3207489440797905	0.14087532496858382
WLT-032	0.16209504039192468	0.18825889810253724	0.20585937602183585	0.2124546489004239	0.13472622999033806	0.20513733851276694	0.1709811561179721	0.17314791582494574	0.17295805960612154	0.22109519630908858	0.1460184012742459	0.1445068908748364	0.14499512374412202	0.2662825375755297	0.13408041066313783	0.21041282094115507	0.21459663822248615	0.1869074375654058	0.20224373224691344	0.23172024746613554	0.22505459884168488	0.24495215770455	0.2506938277025419	0.22359254227295897	0.21815011715826038	0.22920011082428177	0.24063246090065157	0.18612907146648894	0.20480872247643914	0.20983262984950588	0.24071941793889493	0.24339712066628105	0.17242782554207567	0.2029596787157581	0.18089065385470798	0.21205940523719305	0.18597375846394906	0.20783590770329285	0.21507734058444747	0.11504460948423767	0.16463456846297783	0.16101557508318853	0.11252767040872177	0.10366214274452755	0.14652981076324836	0.17279669584047758	0.0	0.11619363588975151	0.11074428883383503	0.15744248755481025	0.27344185287375417	0.21760371142876744
WLT-033	0.12418907450380329	0.17840853049145108	0.19382798464019144	0.18511127553358053	0.15936305818882154	0.18717532017969984	0.15892211170405368	0.14586526845156167	0.1326497262733697	0.19333008309822267	0.11313831248149413	0.10537460949964812	0.1414290829056287	0.2742522584028626	0.10490549454206102	0.2261356183781519	0.1817421761221776	0.15738285503418128	0.17321565354153298	0.2145085618753381	0.19867220288207962	0.22005183579073592	0.22791772076431188	0.20411213755902854	0.19188826776068937	0.21603856075493655	0.2220441433275227	0.1685546620077712	0.17158494959172063	0.19219776388402007	0.2166193728558193	0.22075824112577852	0.17599827176608968	0.16362277044836962	0.1645229284979694	0.2056559023255679	0.15664230417491135	0.1876491166110039	0.20130741380876024	0.09443023908095328	0.12420704547081367	0.0900414901807003	0.07830170982066051	0.06696560523207469	0.11083570048096489	0.14663651136498454	0.11619363588975151	0.0	0.09572859217729587	0.11341572281346006	0.29025555934014863	0.20036502088670477
WLT-034	0.12935079660987348	0.17906984198412457	0.20541728391606304	0.1800776826115543	0.13201946777564058	0.17473936378951602	0.15091367412679552	0.17903803714531988	0.1386242084752997	0.1922716445847193	0.09508005443710615	0.09672727475936069	0.12000115564187396	0.26425816919772077	0.08993010629272825	0.21280932301262073	0.1797030007359737	0.14192165482122965	0.17596298216679315	0.20883959028447022	0.19373996824384906	0.21318543122396097	0.21708227575872413	0.20064504076318795	0.19327651115956707	0.20950831133242379	0.21270134324593368	0.1639906892418777	0.16782518317268688	0.18260524919808344	0.20787936077290883	0.21209512027059607	0.16635677966135717	0.17378720548128374	0.1397865176215059	0.19012186549988155	0.15235832800228769	0.18059482871276764	0.18868614952169144	0.09277552119320244	0.16635770710043024	0.11774034796957371	0.13164298325577717	0.10680172664763214	0.15278399486677932	0.14452663873107302	0.11074428883383503	0.09572859217729587	0.0	0.10908326319864328	0.27978092708670976	0.19241663400826098
WLT-035	0.11958321184696204	0.17925159098890944	0.20859477949293384	0.15037335304733737	0.15297624995825437	0.12171999854039006	0.15391486158342088	0.19489293925452392	0.0853761113390994	0.13135578895930114	0.06486890750690215	0.08177806211640838	0.10141708589316434	0.2768408338826382	0.0972664204070756	0.21439925905017618	0.12043472400064091	0.1411635623831604	0.12842188449708902	0.15708487442066138	0.1358055342244804	0.15071742921032732	0.16856515177556644	0.1416543971176061	0.133848215395966	0.16120377262267033	0.15422828893906132	0.11692679033787613	0.09674825305198353	0.1293192880372629	0.154125508943744	0.15423809688549994	0.1722209638070255	0.1159661460507345	0.13182083435631906	0.14042781932560297	0.10507250204315365	0.12198461534408502	0.13849441577524063	0.12667521120771152	0.17719584086782528	0.11963402250895733	0.1509499010667527	0.13041648926500987	0.17428424761945255	0.11163897549187875	0.15744248755481025	0.11341572281346006	0.10908326319864328	0.0	0.2886546743897851	0.13232419698537465
WLT-036	0.25420765258827904	0.2428441308039407	0.28656882751143536	0.3165724373402592	0.20404878314347616	0.2269488205727516	0.17529317867399094	0.21945215447207506	0.3136164122282306	0.34072372342024043	0.2856278766684404	0.25578999620456994	0.30741950631011145	0.12349875775963877	0.3017398841369347	0.12229376249860476	0.29076057874153094	0.27478728251290874	0.3134845636627153	0.33737249816368886	0.3318771311813412	0.34948635214416335	0.35516488536871704	0.3371594693315931	0.33426196212066306	0.3413795478510562	0.34722893785409875	0.30902137886232756	0.3155631663807896	0.3241653749784057	0.3476041455886173	0.342542669653166	0.1669461273366606	0.32345138649164573	0.20746679894722872	0.24361792531282164	0.30991760923313116	0.3290150246954639	0.2703345422988646	0.282864282816124	0.28951171908754275	0.3008619447353512	0.28761222932710717	0.2900640184766061	0.2924451484629374	0.3207489440797905	0.27344185287375417	0.29025555934014863	0.27978092708670976	0.2886546743897851	0.0	0.2727635757378621
WLT-037	0.14249619195315444	0.1745524262101485	0.238214009362229	0.14977027887439015	0.15615029940732864	0.09939152633743048	0.19329765241448893	0.21851952760978383	0.14513051353974177	0.08959436783374763	0.14453342476431463	0.13986574988724673	0.15846828613718716	0.2800136459886119	0.1759194162101113	0.18160760058420045	0.08293973499974393	0.17195018347679095	0.16269810149609684	0.08623911477031007	0.08610776196853394	0.09112172618974713	0.14898739329757563	0.09016532896321336	0.09004340318490252	0.09955623949666892	0.09031045299190368	0.07955358474797845	0.10874639071821958	0.09223848911032298	0.10081804912905631	0.09100152611387952	0.17583127702116128	0.09813073637011882	0.13269967804535282	0.06785474906496164	0.1366304717436981	0.09134084763127603	0.04286269460763788	0.1846763196701916	0.2431078644674669	0.20487177303691465	0.2251420754530808	0.21447932913524548	0.252001118402176	0.14087532496858382	0.21760371142876744	0.20036502088670477	0.19241663400826098	0.13232419698537465	0.2727635757378621	0.0
